Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
455,,Matt Joyce\joycema01,vs LHP,2018,18,24,,19,3,3,1,0,1,2,0,0,3,4,0.158,0.304,0.368,0.673,7,0,1,1,0,0,1,0.143,99,87
456,,Tommy La Stella\lasteto01,vs LHP,2018,19,24,,18,3,2,0,0,0,3,0,0,4,5,0.111,0.273,0.111,0.384,2,1,0,0,0,0,0,0.154,14,14
457,,Miles Mikolas\mikolmi01,vs LHP,2018,14,24,,21,,3,1,0,0,2,0,0,0,12,0.143,0.136,0.19,0.327,4,0,0,2,1,0,0,0.3,56,-10
458,,JB Shuck\shuckja01,vs LHP,2018,20,24,,22,1,5,1,0,0,1,0,1,1,3,0.227,0.261,0.273,0.534,6,0,0,1,0,0,1,0.263,121,50
459,,Andrew Susac\susacan01,vs LHP,2018,9,24,,24,1,3,1,0,0,0,0,0,0,11,0.125,0.125,0.167,0.292,4,0,0,0,0,0,0,0.231,117,-19
460,,J.P. Crawford\crawfjp01,vs LHP,2018,14,23,,17,4,2,1,0,0,1,0,0,4,7,0.118,0.318,0.176,0.495,3,0,1,1,0,0,0,0.2,45,44
461,,Aramis Garcia\garciar01,vs LHP,2018,12,23,,22,2,5,0,0,1,2,0,0,1,12,0.227,0.261,0.364,0.625,8,0,0,0,0,0,0,0.444,59,73
462,,Danny Jansen\janseda01,vs LHP,2018,15,23,,19,1,5,1,0,0,0,0,0,3,5,0.263,0.391,0.316,0.707,6,1,1,0,0,0,0,0.357,86,102
463,,Billy McKinney\mckinbi01,vs LHP,2018,13,23,,21,1,3,1,0,1,1,0,0,2,5,0.143,0.217,0.333,0.551,7,0,0,0,0,0,0,0.133,40,51
464,,Taylor Motter\motteta01,vs LHP,2018,11,23,,21,1,4,0,0,1,1,1,0,2,6,0.19,0.261,0.333,0.594,7,0,0,0,0,0,0,0.214,152,65
465,,Julio Teheran\teherju01,vs LHP,2018,11,23,,16,,4,0,0,0,1,0,0,1,3,0.25,0.294,0.25,0.544,4,0,0,6,0,0,1,0.308,155,55
466,,Rowdy Tellez\tellero01,vs LHP,2018,14,23,,20,2,2,1,0,0,2,0,0,2,10,0.1,0.174,0.15,0.324,3,0,0,0,1,0,1,0.182,-23,-8
467,,Richard Urena\urenari01,vs LHP,2018,16,23,,22,3,7,0,0,1,4,0,0,0,7,0.318,0.318,0.455,0.773,10,0,0,1,0,0,0,0.429,119,113
468,,Daniel Vogelbach\vogelda01,vs LHP,2018,14,23,,20,2,1,1,0,0,0,0,0,2,10,0.05,0.174,0.1,0.274,2,0,1,0,0,0,1,0.1,-19,-20
469,,Tyler Anderson\anderty01,vs LHP,2018,12,22,,19,1,4,0,0,0,0,0,0,2,13,0.211,0.286,0.211,0.496,4,0,0,1,0,0,0,0.667,282,42
470,,Peter Bourjos\bourjpe01,vs LHP,2018,16,22,,22,2,4,0,1,1,1,0,0,0,7,0.182,0.182,0.409,0.591,9,0,0,0,0,0,0,0.214,89,59
471,,Cam Gallagher\gallaca01,vs LHP,2018,10,22,,19,1,2,1,0,0,2,0,0,2,6,0.105,0.182,0.158,0.34,3,0,0,0,1,0,0,0.143,25,-4
472,,Grayson Greiner\greingr01,vs LHP,2018,10,22,,17,4,7,1,0,0,5,0,0,4,3,0.412,0.5,0.471,0.971,8,0,0,0,1,0,0,0.467,220,174
473,,Luis Guillorme\guilllu01,vs LHP,2018,12,22,,22,,5,1,0,0,3,0,0,0,1,0.227,0.227,0.273,0.5,6,1,0,0,0,0,0,0.238,94,39
474,,Carlos Perez\perezca02,vs LHP,2018,10,22,,20,0,1,0,0,0,2,1,0,1,7,0.05,0.095,0.05,0.145,1,1,0,1,0,0,0,0.077,-23,-58
475,,Tanner Roark\roarkta01,vs LHP,2018,11,22,,19,2,4,1,0,0,6,0,0,0,6,0.211,0.211,0.263,0.474,5,1,0,3,0,0,0,0.308,99,32
476,,Magneuris Sierra\sierrma01,vs LHP,2018,16,22,,21,1,7,1,0,0,2,0,0,1,7,0.333,0.364,0.381,0.745,8,0,0,0,0,0,0,0.5,245,109
477,,Jesmuel Valentin\valenje01,vs LHP,2018,16,22,,18,2,4,2,0,1,1,0,0,4,5,0.222,0.364,0.5,0.864,9,0,0,0,0,0,0,0.25,206,139
478,,Jabari Blash\blashja01,vs LHP,2018,11,21,,17,1,1,0,0,0,1,2,1,3,13,0.059,0.19,0.059,0.249,1,0,0,0,1,0,0,0.2,41,-26
479,,Jose Urena\urenajo01,vs LHP,2018,11,21,,20,,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,2,0,-100,-100
480,,Patrick Wisdom\wisdopa01,vs LHP,2018,15,21,,21,2,7,0,0,1,5,1,0,0,7,0.333,0.333,0.476,0.81,10,0,0,0,0,0,0,0.462,84,123
481,,Jim Adduci\adducji02,vs LHP,2018,16,20,,20,1,2,0,0,0,1,0,0,0,6,0.1,0.1,0.1,0.2,2,0,0,0,0,0,0,0.143,-40,-44
482,,Ryan Goins\goinsry01,vs LHP,2018,16,20,,20,1,4,1,0,0,1,0,0,0,7,0.2,0.2,0.25,0.45,5,0,0,0,0,0,0,0.308,59,25
483,,Derek Holland\hollade01,vs LHP,2018,12,20,,19,,1,0,0,0,0,0,0,0,12,0.053,0.053,0.053,0.105,1,0,0,1,0,0,0,0.143,42,-70
484,,Clayton Kershaw\kershcl01,vs LHP,2018,11,20,,15,,6,1,0,0,4,0,0,3,2,0.4,0.5,0.467,0.967,7,0,0,2,0,0,0,0.462,212,173
485,,Joey Lucchesi\lucchjo01,vs LHP,2018,14,20,,17,1,0,0,0,0,0,0,0,3,11,0,0.15,0,0.15,0,0,0,0,0,0,0,0,-3,-53
486,,Shane Robinson\robinsh01,vs LHP,2018,11,20,,18,1,0,0,0,0,0,0,0,1,4,0,0.053,0,0.053,0,1,0,1,0,0,0,0,-75,-83
487,,Dominic Smith\smithdo02,vs LHP,2018,16,20,,18,1,3,3,0,0,0,0,0,1,6,0.167,0.25,0.333,0.583,6,1,1,0,0,0,0,0.25,77,62
488,,Andrew Suarez\suarean01,vs LHP,2018,13,20,,20,,1,0,0,0,0,0,0,0,12,0.05,0.05,0.05,0.1,1,1,0,0,0,0,0,0.125,27,-72
489,,Mason Williams\willima10,vs LHP,2018,17,20,,19,0,4,1,0,0,0,0,1,1,5,0.211,0.25,0.263,0.513,5,0,0,0,0,0,0,0.286,42,44
490,,Madison Bumgarner\bumgama01,vs LHP,2018,9,19,,19,,1,0,0,0,0,0,0,0,9,0.053,0.053,0.053,0.105,1,0,0,0,0,0,0,0.1,-44,-70
491,,Byron Buxton\buxtoby01,vs LHP,2018,11,19,,18,1,2,0,0,0,0,0,0,0,8,0.111,0.111,0.111,0.222,2,1,0,1,0,0,0,0.2,16,-38
492,,Jose Miguel Fernandez\fernajo03,vs LHP,2018,15,19,,19,2,5,1,0,0,1,0,0,0,4,0.263,0.263,0.316,0.579,6,1,0,0,0,0,0,0.333,67,61
493,,Pete Kozma\kozmape01,vs LHP,2018,9,19,,19,1,3,2,0,0,2,0,0,0,2,0.158,0.158,0.263,0.421,5,1,0,0,0,0,0,0.176,43,15
494,,Dawel Lugo\lugoda01,vs LHP,2018,11,19,,16,4,4,0,0,1,5,0,0,3,2,0.25,0.368,0.438,0.806,7,0,0,0,0,0,0,0.231,180,125
495,,Max Scherzer\scherma01,vs LHP,2018,10,19,,17,,4,0,0,0,0,0,0,1,4,0.235,0.278,0.235,0.513,4,0,0,1,0,0,1,0.308,88,46
496,,Charlie Tilson\tilsoch01,vs LHP,2018,11,19,,16,,2,0,0,0,1,0,0,2,5,0.125,0.222,0.125,0.347,2,0,0,1,0,0,0,0.182,10,1
497,,Preston Tucker\tuckepr01,vs LHP,2018,18,19,,18,,2,2,0,0,3,0,0,0,4,0.111,0.158,0.222,0.38,4,0,1,0,0,0,0,0.143,8,5
498,,Alex Verdugo\verdual01,vs LHP,2018,12,19,,18,1,4,2,0,0,1,0,0,0,2,0.222,0.222,0.333,0.556,6,2,0,1,0,0,1,0.25,56,53
499,,Alex Wood\woodal02,vs LHP,2018,11,19,,15,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,-100,-100
500,,Zack Greinke\greinza01,vs LHP,2018,10,18,,16,1,5,1,0,0,1,1,0,1,3,0.313,0.353,0.375,0.728,6,0,0,1,0,0,0,0.385,158,104
501,,Rich Hill\hillri01,vs LHP,2018,10,18,,18,2,1,0,0,0,0,0,0,0,8,0.056,0.056,0.056,0.111,1,1,0,0,0,0,0,0.1,20,-69
502,,Jon Lester\lestejo01,vs LHP,2018,9,18,,18,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,-100,-100
503,,Jose Lobaton\lobatjo01,vs LHP,2018,9,18,,17,1,2,0,0,0,0,0,0,1,4,0.118,0.167,0.118,0.284,2,1,0,0,0,0,0,0.154,21,-18
504,,Drew Robinson\robindr01,vs LHP,2018,13,18,,15,5,4,1,0,1,3,0,0,3,7,0.267,0.389,0.533,0.922,8,0,0,0,0,0,0,0.429,216,155
505,,Zack Wheeler\wheelza01,vs LHP,2018,9,18,,18,1,3,0,0,0,0,0,0,0,10,0.167,0.167,0.167,0.333,3,1,0,0,0,0,0,0.375,59,-6
506,,Chad Bettis\bettich01,vs LHP,2018,9,17,,13,1,0,0,0,0,0,0,0,2,11,0,0.133,0,0.133,0,0,0,2,0,0,0,0,-4,-58
507,,Jhoulys Chacin\chacijh01,vs LHP,2018,11,17,,12,1,3,1,0,0,1,0,0,1,5,0.25,0.308,0.333,0.641,4,0,0,4,0,0,0,0.429,238,80
508,,Derek Fisher\fishede01,vs LHP,2018,12,17,,14,3,4,0,1,1,5,1,0,1,6,0.286,0.294,0.643,0.937,9,0,0,0,2,0,0,0.333,205,152
509,,Tzu-Wei Lin\lintz02,vs LHP,2018,11,17,,16,2,1,0,0,0,0,0,0,1,5,0.063,0.118,0.063,0.18,1,0,0,0,0,0,1,0.091,-49,-47
510,,Kristopher Negron\negrokr01,vs LHP,2018,8,17,,17,3,5,0,0,1,2,1,0,0,5,0.294,0.294,0.471,0.765,8,0,0,0,0,0,0,0.364,172,110
511,,Tomas Nido\nidoto01,vs LHP,2018,10,17,,15,2,4,1,0,0,2,0,0,1,4,0.267,0.294,0.333,0.627,5,1,0,0,1,0,0,0.333,187,75
512,,Aaron Nola\nolaaa01,vs LHP,2018,9,17,,15,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,0,0,0,-100,-100
513,,Ivan Nova\novaiv01,vs LHP,2018,10,17,,17,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
514,,Chance Sisco\siscoch01,vs LHP,2018,13,17,,14,2,2,0,0,1,2,0,0,2,7,0.143,0.294,0.357,0.651,5,0,1,0,0,0,0,0.167,135,81
515,,Jameson Taillon\taillja01,vs LHP,2018,10,17,,14,,0,0,0,0,0,0,0,1,6,0,0.067,0,0.067,0,1,0,2,0,0,0,0,-22,-79
516,,Sam Travis\travisa01,vs LHP,2018,9,17,,15,2,1,1,0,0,1,0,0,2,3,0.067,0.176,0.133,0.31,2,0,0,0,0,0,1,0.083,1,-12
517,,Chase Utley\utleych01,vs LHP,2018,14,17,,14,1,2,1,0,0,3,0,0,2,4,0.143,0.235,0.214,0.45,3,0,0,0,1,0,0,0.182,47,27
518,,Breyvic Valera\valerbr01,vs LHP,2018,9,17,,14,1,5,0,1,0,3,0,0,2,5,0.357,0.438,0.5,0.938,7,0,0,1,0,0,0,0.556,234,162
519,,Chase Anderson\anderch01,vs LHP,2018,10,16,,16,1,2,0,0,0,2,0,0,0,7,0.125,0.125,0.125,0.25,2,0,0,0,0,0,0,0.222,181,-30
520,,Gordon Beckham\beckhgo01,vs LHP,2018,7,16,,13,1,3,1,0,0,0,0,0,3,3,0.231,0.375,0.308,0.683,4,0,0,0,0,0,0,0.3,200,95
521,,Mike Foltynewicz\foltymi01,vs LHP,2018,8,16,,12,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,-100,-100
522,,Matt Harvey\harvema01,vs LHP,2018,8,16,,16,1,2,0,0,0,1,0,0,0,7,0.125,0.125,0.125,0.25,2,0,0,0,0,0,0,0.222,181,-30
523,,Kenta Maeda\maedake01,vs LHP,2018,11,16,,14,,1,0,0,0,0,0,0,0,5,0.071,0.071,0.071,0.143,1,1,0,2,0,0,0,0.111,51,-60
524,,Tyler Naquin\naquity01,vs LHP,2018,12,16,,16,1,4,1,0,0,4,0,0,0,4,0.25,0.25,0.313,0.563,5,0,0,0,0,0,0,0.333,73,57
525,,Kevin Newman\newmake01,vs LHP,2018,8,16,,14,2,5,1,0,0,1,0,0,2,2,0.357,0.438,0.429,0.866,6,0,0,0,0,0,0,0.417,263,145
526,,Ross Stripling\stripro01,vs LHP,2018,10,16,,14,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,-100,-100
527,,Stevie Wilkerson\wilkest01,vs LHP,2018,8,16,,16,1,2,0,0,0,2,0,0,0,9,0.125,0.125,0.125,0.25,2,0,0,0,0,0,0,0.286,8,-30
528,,Ryan Flaherty\flahery01,vs LHP,2018,13,15,,14,2,3,0,0,0,1,0,1,0,3,0.214,0.267,0.214,0.481,3,1,1,0,0,0,0,0.273,63,37
529,,Clint Frazier\frazicl01,vs LHP,2018,8,15,,11,6,5,1,0,0,0,0,0,4,2,0.455,0.6,0.545,1.145,6,0,0,0,0,0,0,0.556,208,224
530,,Rafael Lopez\lopezra02,vs LHP,2018,13,15,,13,3,4,0,0,0,3,0,0,2,3,0.308,0.4,0.308,0.708,4,0,0,0,0,0,0,0.4,159,102
531,,Bruce Maxwell\maxwebr01,vs LHP,2018,9,15,,15,2,1,1,0,0,0,0,0,0,2,0.067,0.067,0.133,0.2,2,1,0,0,0,0,1,0.077,-25,-46
532,,Tyson Ross\rossty01,vs LHP,2018,9,15,,14,2,5,0,0,1,3,0,0,1,4,0.357,0.4,0.571,0.971,8,1,0,0,0,0,0,0.444,304,168
533,,Hyun Jin Ryu\ryuhy01,vs LHP,2018,8,15,,13,3,6,1,0,0,2,0,0,2,4,0.462,0.533,0.538,1.072,7,0,0,0,0,0,0,0.667,241,201
534,,Eric Sogard\sogarer01,vs LHP,2018,11,15,,12,2,2,0,0,0,0,0,0,3,4,0.167,0.333,0.167,0.5,2,0,0,0,0,0,0,0.25,139,46
535,,Kyle Tucker\tuckeky01,vs LHP,2018,11,15,,11,4,4,1,0,0,0,1,0,2,2,0.364,0.533,0.455,0.988,5,0,2,0,0,0,0,0.444,350,181
536,,Luke Weaver\weavelu01,vs LHP,2018,9,15,,13,2,2,0,0,0,0,0,0,0,3,0.154,0.154,0.154,0.308,2,0,0,2,0,0,0,0.2,84,-13
537,,Jett Bandy\bandyje01,vs LHP,2018,7,14,,11,,2,0,0,0,0,0,0,1,3,0.182,0.357,0.182,0.539,2,0,2,0,0,0,0,0.25,102,58
538,,Walker Buehler\buehlwa01,vs LHP,2018,8,14,,13,,3,0,0,0,1,0,0,0,5,0.231,0.231,0.231,0.462,3,0,0,1,0,0,0,0.375,157,30
539,,Ryan Cordell\cordery01,vs LHP,2018,10,14,,12,2,2,0,0,1,2,0,0,0,5,0.167,0.214,0.417,0.631,5,0,1,0,1,0,0,0.143,264,71
540,,Tony Cruz\cruzto03,vs LHP,2018,6,14,,14,2,3,0,0,1,2,0,0,0,4,0.214,0.214,0.429,0.643,6,3,0,0,0,0,0,0.222,178,74
541,,Tim Federowicz\federti01,vs LHP,2018,7,14,,13,2,3,2,0,0,0,0,0,1,4,0.231,0.286,0.385,0.67,5,1,0,0,0,0,0,0.333,105,86
542,,Pedro Florimon\floripe01,vs LHP,2018,9,14,,13,3,4,1,0,0,1,0,0,1,5,0.308,0.357,0.385,0.742,5,0,0,0,0,0,0,0.5,120,108
543,,Dustin Fowler\fowledu01,vs LHP,2018,13,14,,13,2,2,0,0,0,1,1,0,0,1,0.154,0.143,0.154,0.297,2,0,0,0,1,0,1,0.154,-1,-17
544,,Chase Headley\headlch01,vs LHP,2018,11,14,,13,,1,0,0,0,0,0,0,0,4,0.077,0.143,0.077,0.22,1,0,1,0,0,0,0,0.111,18,-36
545,,German Marquez\marquge01,vs LHP,2018,8,14,,14,,5,0,0,0,1,0,0,0,5,0.357,0.357,0.357,0.714,5,0,0,0,0,0,0,0.556,121,101
546,,Steven Matz\matzst01,vs LHP,2018,7,14,,12,,0,0,0,0,0,0,0,1,6,0,0.077,0,0.077,0,1,0,1,0,0,0,0,-53,-76
547,,Peter O'Brien\obriepe01,vs LHP,2018,7,14,,12,2,4,1,0,1,1,0,0,2,4,0.333,0.429,0.667,1.095,8,1,0,0,0,0,0,0.429,153,201
548,,Michael Perez\perezmi03,vs LHP,2018,9,14,,13,3,5,1,0,0,1,0,0,1,5,0.385,0.429,0.462,0.89,6,0,0,0,0,0,0,0.625,159,150
549,,Dereck Rodriguez\rodride01,vs LHP,2018,9,14,,11,,2,1,0,0,1,0,0,0,6,0.182,0.182,0.273,0.455,3,0,0,3,0,0,0,0.4,312,25
550,,Anibal Sanchez\sanchan01,vs LHP,2018,8,14,,14,,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
551,,Dwight Smith Jr.\smithdw02,vs LHP,2018,9,14,,12,3,1,1,0,0,1,0,0,1,2,0.083,0.214,0.167,0.381,2,0,1,0,0,0,0,0.1,-3,9
552,,Christin Stewart\stewach02,vs LHP,2018,8,14,,10,1,2,0,0,0,1,0,0,3,1,0.2,0.429,0.2,0.629,2,1,1,0,0,0,0,0.222,62,85
553,,Mike Tauchman\tauchmi01,vs LHP,2018,9,14,,12,2,1,0,0,0,0,1,0,1,9,0.083,0.154,0.083,0.237,1,0,0,1,0,0,0,0.333,46,-31
554,,Chad Wallach\wallach01,vs LHP,2018,7,14,,11,1,2,1,0,0,1,0,0,2,4,0.182,0.357,0.273,0.63,3,0,1,0,0,0,0,0.286,132,80
555,,Anthony Alford\alforan01,vs LHP,2018,6,13,,11,1,1,0,0,0,1,0,0,2,6,0.091,0.231,0.091,0.322,1,0,0,0,0,0,0,0.2,108,-5
556,,Jake Arrieta\arrieja01,vs LHP,2018,9,13,,11,2,3,0,0,0,2,0,0,1,4,0.273,0.333,0.273,0.606,3,1,0,1,0,0,0,0.429,214,73
557,,Socrates Brito\britoso01,vs LHP,2018,8,13,,13,0,3,0,0,0,0,0,1,0,2,0.231,0.231,0.231,0.462,3,0,0,0,0,0,0,0.273,94,30
558,,Jonathan Davis\davisjo05,vs LHP,2018,6,13,,12,0,3,0,0,0,0,1,0,1,3,0.25,0.308,0.25,0.558,3,0,0,0,0,0,0,0.333,123,59
559,,Gio Gonzalez\gonzagi01,vs LHP,2018,6,13,,12,,2,0,0,0,1,0,0,0,8,0.167,0.167,0.167,0.333,2,0,0,1,0,0,0,0.5,244,-6
560,,Chris Herrmann\herrmch01,vs LHP,2018,11,13,,11,1,3,2,0,0,0,0,0,2,2,0.273,0.385,0.455,0.839,5,0,0,0,0,0,0,0.333,128,134
561,,Brandon Phillips\phillbr01,vs LHP,2018,5,13,,12,1,1,0,0,1,2,0,0,1,5,0.083,0.154,0.333,0.487,4,1,0,0,0,0,1,0,87,31
562,,Dan Straily\straida01,vs LHP,2018,8,13,,9,1,3,0,0,0,0,0,0,2,5,0.333,0.455,0.333,0.788,3,0,0,2,0,0,1,0.75,202,126
563,,Noah Syndergaard\syndeno01,vs LHP,2018,7,13,,10,,1,1,0,0,2,0,0,1,8,0.1,0.167,0.2,0.367,2,0,0,1,1,0,0,0.333,134,2
564,,Luis Urias\uriaslu01,vs LHP,2018,5,13,,13,2,6,1,0,1,2,0,0,0,2,0.462,0.462,0.769,1.231,10,0,0,0,0,0,0,0.5,292,237
565,,Robbie Erlin\erlinro01,vs LHP,2018,8,12,,10,,3,0,0,0,0,0,0,1,4,0.3,0.364,0.3,0.664,3,0,0,1,0,0,0,0.5,184,89
566,,Kyle Hendricks\hendrky01,vs LHP,2018,6,12,,12,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
567,,Chad Kuhl\kuhlch01,vs LHP,2018,7,12,,9,1,1,0,0,0,0,0,0,0,2,0.111,0.111,0.111,0.222,1,0,0,3,0,0,0,0.143,55,-38
568,,Gregorio Petit\petitgr01,vs LHP,2018,7,12,,11,1,2,2,0,0,0,1,0,1,3,0.182,0.25,0.364,0.614,4,0,0,0,0,0,0,0.25,110,69
569,,Jose Quintana\quintjo01,vs LHP,2018,7,12,,11,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,-100,-100
570,,Ramon Torres\torrera01,vs LHP,2018,5,12,,12,,3,1,0,0,1,0,0,0,1,0.25,0.25,0.333,0.583,4,1,0,0,0,0,0,0.273,176,62
571,,Tyler Wade\wadety01,vs LHP,2018,10,12,,12,1,1,0,0,0,0,1,0,0,6,0.083,0.083,0.083,0.167,1,0,0,0,0,0,0,0.167,-31,-53
572,,Hanser Alberto\alberha01,vs LHP,2018,5,11,,10,0,3,1,0,0,0,0,1,1,1,0.3,0.364,0.4,0.764,4,0,0,0,0,0,0,0.333,206,114
573,,Francisco Arcia\arciafr01,vs LHP,2018,9,11,,10,1,3,0,0,1,1,0,0,0,1,0.3,0.364,0.6,0.964,6,1,1,0,0,0,0,0.25,202,164
574,,Chris Gimenez\gimench01,vs LHP,2018,6,11,,8,3,1,0,0,0,0,0,0,3,1,0.125,0.364,0.125,0.489,1,0,0,0,0,0,0,0.143,64,46
575,,Junior Guerra\guerrju02,vs LHP,2018,7,11,,11,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
576,,Jeremy Hellickson\hellije01,vs LHP,2018,5,11,,11,,1,1,0,0,1,0,0,0,3,0.091,0.091,0.182,0.273,2,0,0,0,0,0,0,0.125,238,-26
577,,Carson Kelly\kellyca02,vs LHP,2018,7,11,,11,1,1,0,0,0,1,0,0,0,4,0.091,0.091,0.091,0.182,1,0,0,0,0,0,0,0.143,24,-49
578,,Nick Martini\martini02,vs LHP,2018,9,11,,8,,1,0,0,0,1,0,0,1,2,0.125,0.364,0.125,0.489,1,0,2,0,0,0,0,0.167,22,46
579,,Sal Romano\romansa01,vs LHP,2018,6,11,,10,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
580,,Jacob Stallings\stallja01,vs LHP,2018,7,11,,10,,1,0,0,0,1,0,0,1,1,0.1,0.182,0.1,0.282,1,2,0,0,0,0,0,0.111,14,-18
581,,Ichiro Suzuki\suzukic01,vs LHP,2018,7,11,,8,2,4,0,0,0,0,0,0,3,1,0.5,0.636,0.5,1.136,4,0,0,0,0,0,0,0.571,393,224
582,,Daniel Castro\castrda01,vs LHP,2018,5,10,,10,1,5,0,0,1,1,0,0,0,1,0.5,0.5,0.8,1.3,8,0,0,0,0,0,0,0.5,468,256
583,,Anthony DeSclafani\desclan01,vs LHP,2018,6,10,,7,2,2,0,0,1,4,0,0,0,2,0.286,0.286,0.714,1,5,0,0,3,0,0,0,0.25,434,168
584,,Zach Eflin\eflinza01,vs LHP,2018,8,10,,8,2,1,0,0,0,0,0,0,0,7,0.125,0.125,0.125,0.25,1,0,0,2,0,0,0,1,116,-30
585,,Jack Flaherty\flaheja01,vs LHP,2018,7,10,,8,2,1,0,0,0,0,0,0,1,4,0.125,0.222,0.125,0.347,1,0,0,1,0,0,0,0.25,100,1
586,,Garrett Hampson\hampsga01,vs LHP,2018,6,10,,7,1,3,0,0,0,2,1,0,2,1,0.429,0.6,0.429,1.029,3,0,1,0,0,0,0,0.5,159,195
587,,Patrick Kivlehan\kivlepa01,vs LHP,2018,6,10,,9,2,3,0,2,0,0,0,0,0,3,0.333,0.4,0.778,1.178,7,0,1,0,0,0,0,0.5,185,219
588,,Eric Lauer\lauerer01,vs LHP,2018,7,10,,8,,1,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,2,0,0,0,0.25,158,-30
589,,Tim Locastro\locasti01,vs LHP,2018,5,10,,9,,2,1,0,0,0,0,0,1,5,0.222,0.3,0.333,0.633,3,0,0,0,0,0,0,0.5,106,77
590,,Michael Lorenzen\lorenmi01,vs LHP,2018,9,10,,9,1,2,0,0,1,1,0,0,1,1,0.222,0.3,0.556,0.856,5,3,0,0,0,0,0,0.143,68,133
591,,Joe Musgrove\musgrjo01,vs LHP,2018,5,10,,9,,2,1,0,0,0,0,0,0,2,0.222,0.222,0.333,0.556,3,0,0,1,0,0,0,0.286,210,53
592,,Nick Pivetta\pivetni01,vs LHP,2018,8,10,,9,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
593,,Trevor Richards\richatr01,vs LHP,2018,6,10,,9,,2,0,0,0,2,0,0,1,6,0.222,0.3,0.222,0.522,2,0,0,0,0,0,0,0.667,561,50
594,,Gio Urshela\urshegi01,vs LHP,2018,6,10,,8,3,2,0,0,1,2,0,0,1,2,0.25,0.4,0.625,1.025,5,0,1,0,0,0,0,0.2,233,181
595,,Vince Velasquez\velasvi01,vs LHP,2018,6,10,,10,,4,0,0,0,0,0,0,0,3,0.4,0.4,0.4,0.8,4,0,0,0,0,0,0,0.571,238,125
596,,Lane Adams\adamsla01,vs LHP,2018,7,9,,8,1,1,0,0,0,0,0,0,1,3,0.125,0.222,0.125,0.347,1,1,0,0,0,0,0,0.2,-12,1
597,,Pedro Alvarez\alvarpe01,vs LHP,2018,7,9,,8,2,2,0,0,1,2,0,0,1,3,0.25,0.333,0.625,0.958,5,1,0,0,0,0,0,0.25,169,160
598,,Abiatal Avelino\aveliab01,vs LHP,2018,6,9,,9,1,2,0,0,0,0,0,0,0,3,0.222,0.222,0.222,0.444,2,0,0,0,0,0,0,0.333,63,25
599,,Homer Bailey\baileho02,vs LHP,2018,6,9,,6,,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,0,0,0,2,0,0,0,0,-3,-55
600,,Clay Buchholz\buchhcl01,vs LHP,2018,4,9,,9,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
601,,Nick Ciuffo\ciuffni01,vs LHP,2018,8,9,,8,,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,2,0,0,1,0,0,0,0.333,80,41
602,,Johnny Cueto\cuetojo01,vs LHP,2018,5,9,,9,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
603,,Tyler Mahle\mahlety01,vs LHP,2018,5,9,,7,,0,0,0,0,0,0,0,1,3,0,0.125,0,0.125,0,0,0,1,0,0,0,0,-22,-61
604,,Carlos Martinez\martica04,vs LHP,2018,6,9,,8,,3,1,0,0,0,0,0,0,2,0.375,0.375,0.5,0.875,4,0,0,1,0,0,0,0.5,187,142
605,,Nate Orf\orfna01,vs LHP,2018,9,9,,9,1,1,0,0,0,0,0,0,0,5,0.111,0.111,0.111,0.222,1,0,0,0,0,0,0,0.25,-7,-38
606,,Chris Shaw\shawch01,vs LHP,2018,5,9,,7,0,1,1,0,0,0,1,0,2,4,0.143,0.333,0.286,0.619,2,0,0,0,0,0,0,0.333,124,76
607,,Caleb Smith\smithca03,vs LHP,2018,4,9,,9,,3,0,0,0,1,0,0,0,3,0.333,0.333,0.333,0.667,3,1,0,0,0,0,0,0.5,390,88
