Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
605,,Tyler Beede\beedety01,vs RHP,2019,15,27,,22,2,4,0,0,0,1,0,0,3,11,0.182,0.28,0.182,0.462,4,0,0,2,0,0,0,0.364,237,29
606,,Domingo Leyba\leybado01,vs RHP,2019,20,27,,22,6,6,2,1,0,5,0,0,4,8,0.273,0.37,0.455,0.825,10,0,0,0,1,0,0,0.4,104,120
607,,Trevor Richards\richatr01,vs RHP,2019,15,27,,23,1,2,0,0,0,0,0,0,2,16,0.087,0.16,0.087,0.247,2,0,0,2,0,0,0,0.286,90,-30
608,,Tanner Roark\roarkta01,vs RHP,2019,15,27,,26,2,4,1,0,1,2,0,0,0,10,0.154,0.154,0.308,0.462,8,0,0,1,0,0,0,0.2,114,19
609,,Matt Strahm\strahma01,vs RHP,2019,16,27,,21,1,6,2,0,0,1,0,0,2,12,0.286,0.348,0.381,0.729,8,0,0,4,0,0,0,0.667,100,96
610,,Beau Taylor\taylobe11,vs RHP,2019,10,27,,23,2,4,0,0,2,2,0,0,4,7,0.174,0.296,0.435,0.731,10,0,0,0,0,0,0,0.143,107,93
611,,Trevor Williams\willitr01,vs RHP,2019,12,27,,24,,4,0,0,0,4,0,0,1,11,0.167,0.2,0.167,0.367,4,0,0,2,0,0,0,0.308,95,1
612,,Caleb Smith\smithca03,vs RHP,2019,14,26,,23,1,6,2,0,0,1,0,0,0,7,0.261,0.261,0.348,0.609,8,2,0,3,0,0,1,0.375,129,62
613,,Alen Hanson\hansoal01,vs RHP,2019,12,25,,22,2,3,0,0,0,2,0,0,2,8,0.136,0.24,0.136,0.376,3,0,1,0,0,1,0,0.214,88,6
614,,Sheldon Neuse\neusesh01,vs RHP,2019,12,25,,23,1,7,1,0,0,3,0,0,2,6,0.304,0.36,0.348,0.708,8,0,0,0,0,0,0,0.412,137,93
615,,Pablo Lopez\lopezpa01,vs RHP,2019,15,24,,23,1,4,2,0,0,3,0,0,0,12,0.174,0.174,0.261,0.435,6,0,0,1,0,0,0,0.364,116,15
616,,Max Moroff\morofma01,vs RHP,2019,13,24,,22,2,4,1,0,1,4,1,0,1,12,0.182,0.217,0.364,0.581,8,0,0,1,0,0,0,0.333,169,52
617,,Cal Quantrill\quantca01,vs RHP,2019,15,24,,20,1,1,0,0,0,0,0,1,1,4,0.05,0.095,0.05,0.145,1,0,0,3,0,0,0,0.063,45,-59
618,,Mason Williams\willima10,vs RHP,2019,10,24,,21,1,6,1,0,0,2,0,0,2,3,0.286,0.333,0.333,0.667,7,0,0,0,1,0,0,0.316,114,81
619,,Kaleb Cowart\cowarka01,vs RHP,2019,8,23,,22,1,3,3,0,0,1,1,0,1,7,0.136,0.174,0.273,0.447,6,2,0,0,0,0,0,0.2,88,17
620,,Seth Mejias-Brean\mejiase01,vs RHP,2019,11,23,,21,3,5,1,0,2,5,0,0,2,7,0.238,0.304,0.571,0.876,12,0,0,0,0,0,0,0.25,115,127
621,,Danny Mendick\mendida01,vs RHP,2019,11,23,,22,6,8,0,0,2,3,0,0,1,3,0.364,0.391,0.636,1.028,14,0,0,0,0,0,1,0.353,158,169
622,,Adrian Sanchez\sanchad01,vs RHP,2019,17,23,,23,3,5,0,0,0,0,0,0,0,8,0.217,0.217,0.217,0.435,5,0,0,0,0,0,2,0.333,83,18
623,,Shaun Anderson\andersh01,vs RHP,2019,12,22,,19,,2,1,0,0,0,0,0,0,13,0.105,0.15,0.158,0.308,3,0,1,2,0,0,0,0.333,162,-17
624,,Travis Jankowski\jankotr01,vs RHP,2019,16,22,,20,4,4,0,0,0,0,2,2,2,4,0.2,0.273,0.2,0.473,4,0,0,0,0,0,0,0.25,119,31
625,,Mikie Mahtook\mahtomi01,vs RHP,2019,7,22,,20,,0,0,0,0,0,0,0,2,10,0,0.091,0,0.091,0,0,0,0,0,0,0,0,,-72
626,,Jhoulys Chacin\chacijh01,vs RHP,2019,15,21,,20,2,3,0,0,1,1,0,0,1,7,0.15,0.19,0.3,0.49,6,0,0,0,0,0,0,0.167,139,29
627,,Kyle Freeland\freelky01,vs RHP,2019,13,21,,15,,2,0,0,0,0,0,0,2,9,0.133,0.235,0.133,0.369,2,0,0,4,0,0,0,0.333,175,4
628,,Gio Gonzalez\gonzagi01,vs RHP,2019,13,21,,18,,0,0,0,0,0,0,0,1,12,0,0.053,0,0.053,0,0,0,2,0,0,0,0,-31,-84
629,,Dereck Rodriguez\rodride01,vs RHP,2019,14,21,,21,1,3,0,0,0,0,0,0,0,11,0.143,0.143,0.143,0.286,3,0,0,0,0,0,0,0.3,66,-22
630,,Marcus Stroman\stromma01,vs RHP,2019,10,21,,19,2,1,0,0,0,0,0,0,0,11,0.053,0.053,0.053,0.105,1,1,0,2,0,0,0,0.125,147,-71
631,,Jordan Yamamoto\yamamjo01,vs RHP,2019,14,21,,18,,1,0,0,0,0,0,0,1,8,0.056,0.105,0.056,0.161,1,1,0,2,0,0,0,0.1,132,-54
632,,Alex Young\youngal01,vs RHP,2019,14,21,,21,1,1,0,0,0,0,0,0,0,17,0.048,0.048,0.048,0.095,1,0,0,0,0,0,0,0.25,140,-74
633,,Dario Agrazal\agrazda01,vs RHP,2019,11,20,,18,,1,0,0,0,2,0,0,0,6,0.056,0.053,0.056,0.108,1,0,0,1,1,0,1,0.077,23,-71
634,,Peter Bourjos\bourjpe01,vs RHP,2019,11,20,,18,2,2,1,0,0,2,1,0,1,6,0.111,0.15,0.167,0.317,3,1,0,0,1,0,0,0.154,184,-15
635,,Franchy Cordero\cordefr02,vs RHP,2019,9,20,,15,2,5,1,0,0,1,1,0,4,7,0.333,0.45,0.4,0.85,6,0,0,0,1,0,0,0.556,100,133
636,,Kyle Garlick\garliky01,vs RHP,2019,16,20,,18,3,4,1,0,0,1,0,0,2,7,0.222,0.3,0.278,0.578,5,0,0,0,0,0,0,0.364,47,58
637,,Mike Gerber\gerbemi01,vs RHP,2019,9,20,,18,,1,1,0,0,0,0,0,2,11,0.056,0.15,0.111,0.261,2,0,0,0,0,0,0,0.143,164,-28
638,,Mike Leake\leakemi01,vs RHP,2019,10,20,,18,,1,0,0,0,1,0,0,1,9,0.056,0.105,0.056,0.161,1,0,0,1,0,0,0,0.111,132,-54
639,,Nick Pivetta\pivetni01,vs RHP,2019,12,20,,18,1,2,0,0,0,0,0,0,1,13,0.111,0.158,0.111,0.269,2,0,0,1,0,0,0,0.4,176,-25
640,,Mark Zagunis\zagunma01,vs RHP,2019,19,20,,18,2,4,1,0,0,2,0,0,2,11,0.222,0.3,0.278,0.578,5,0,0,0,0,0,1,0.571,76,58
641,,Randy Arozarena\arozara01,vs RHP,2019,10,19,,17,3,5,0,0,1,2,2,1,2,3,0.294,0.368,0.471,0.839,8,0,0,0,0,0,0,0.308,88,123
642,,Trevor Bauer\bauertr01,vs RHP,2019,9,19,,16,1,3,0,0,0,0,0,0,2,10,0.188,0.278,0.188,0.465,3,0,0,1,0,0,0,0.5,136,30
643,,Drew Butera\buterdr01,vs RHP,2019,11,19,,18,3,3,1,0,0,0,0,0,0,6,0.167,0.167,0.222,0.389,4,0,0,1,0,0,0,0.25,68,3
644,,Kevin Gausman\gausmke01,vs RHP,2019,10,19,,19,1,1,0,0,0,0,0,0,0,12,0.053,0.053,0.053,0.105,1,1,0,0,0,0,0,0.143,187,-71
645,,Elieser Hernandez\hernael01,vs RHP,2019,12,19,,15,,1,0,0,0,0,0,0,1,7,0.067,0.125,0.067,0.192,1,0,0,3,0,0,1,0.125,151,-46
646,,Jerad Eickhoff\eickhje01,vs RHP,2019,11,18,,13,,0,0,0,0,0,0,0,1,6,0,0.071,0,0.071,0,0,0,4,0,0,0,0,,-78
647,,Ryan Flaherty\flahery01,vs RHP,2019,6,18,,17,4,3,2,0,0,1,0,0,0,6,0.176,0.176,0.294,0.471,5,1,0,1,0,0,0,0.273,147,23
648,,Chi Chi Gonzalez\gonzach01,vs RHP,2019,10,18,,18,,1,0,0,0,2,0,0,0,10,0.056,0.056,0.056,0.111,1,0,0,0,0,0,0,0.125,167,-70
649,,Adrian Houser\housead01,vs RHP,2019,12,18,,15,,0,0,0,0,0,0,0,2,12,0,0.118,0,0.118,0,0,0,1,0,0,0,0,-6,-63
650,,Dinelson Lamet\lametdi01,vs RHP,2019,9,18,,15,1,3,0,0,0,0,0,0,0,8,0.2,0.2,0.2,0.4,3,0,0,3,0,0,0,0.429,180,9
651,,Dustin Pedroia\pedrodu01,vs RHP,2019,5,18,,17,1,2,0,0,0,1,0,0,1,2,0.118,0.167,0.118,0.284,2,2,0,0,0,0,1,0.133,135,-21
652,,Chris Shaw\shawch01,vs RHP,2019,14,18,,16,,0,0,0,0,0,0,0,2,8,0,0.111,0,0.111,0,0,0,0,0,0,0,0,-26,-65
653,,Patrick Wisdom\wisdopa01,vs RHP,2019,7,18,,18,1,3,1,0,0,1,0,0,0,10,0.167,0.167,0.222,0.389,4,0,0,0,0,0,0,0.375,106,3
654,,Anthony Alford\alforan01,vs RHP,2019,8,17,,15,3,5,0,0,1,1,1,0,1,4,0.333,0.412,0.533,0.945,8,0,1,0,0,0,0,0.4,263,151
655,,Tyler Chatwood\chatwty01,vs RHP,2019,13,17,,14,1,3,2,0,0,1,0,0,1,4,0.214,0.267,0.357,0.624,5,0,0,2,0,0,0,0.3,155,66
656,,Erick Fedde\feddeer01,vs RHP,2019,11,17,,13,1,2,0,0,0,0,0,0,0,6,0.154,0.154,0.154,0.308,2,0,0,4,0,0,0,0.286,132,-17
657,,Zac Gallen\galleza01,vs RHP,2019,10,17,,15,1,1,0,0,0,0,0,0,0,6,0.067,0.067,0.067,0.133,1,0,0,2,0,0,0,0.111,28,-64
658,,Aramis Garcia\garciar01,vs RHP,2019,9,17,,17,3,3,1,0,1,4,0,0,0,10,0.176,0.176,0.412,0.588,7,0,0,0,0,0,0,0.333,114,50
659,,Zack Godley\godleza01,vs RHP,2019,11,17,,15,3,3,0,0,0,1,0,0,1,6,0.2,0.25,0.2,0.45,3,0,0,1,0,0,0,0.333,118,24
660,,Erick Mejia\mejiaer01,vs RHP,2019,9,17,,13,1,2,0,0,0,2,0,0,3,5,0.154,0.294,0.154,0.448,2,1,0,0,1,0,0,0.222,45,27
661,,Drew Smyly\smylydr01,vs RHP,2019,9,17,,16,1,0,0,0,0,0,0,0,1,8,0,0.059,0,0.059,0,0,0,0,0,0,0,0,,-82
662,,Jose Urena\urenajo01,vs RHP,2019,9,17,,15,1,0,0,0,0,0,0,0,1,11,0,0.063,0,0.063,0,1,0,1,0,0,1,0,,-80
663,,Donovan Walton\waltodo01,vs RHP,2019,6,17,,15,2,3,0,0,0,2,0,1,2,5,0.2,0.294,0.2,0.494,3,0,0,0,0,0,1,0.3,99,38
664,,Alex Blandino\blandal01,vs RHP,2019,10,16,,10,2,2,0,0,1,2,0,0,3,6,0.2,0.438,0.5,0.938,5,0,2,0,1,0,0,0.25,143,152
665,,Taylor Davis\davista01,vs RHP,2019,6,16,,14,2,3,0,0,1,4,0,0,2,4,0.214,0.313,0.429,0.741,6,0,0,0,0,0,0,0.222,154,97
666,,Juan Graterol\grateju01,vs RHP,2019,5,16,,16,1,3,0,0,0,1,0,0,0,4,0.188,0.188,0.188,0.375,3,0,0,0,0,0,0,0.25,69,2
667,,Ryan Lavarnway\lavarry01,vs RHP,2019,5,16,,15,4,5,2,0,2,7,0,0,1,2,0.333,0.375,0.867,1.242,13,0,0,0,0,0,0,0.273,139,217
668,,Nick Margevicius\margeni01,vs RHP,2019,11,16,,14,1,3,0,0,0,0,0,0,0,6,0.214,0.214,0.214,0.429,3,0,0,2,0,0,1,0.375,114,16
669,,Andrew Velazquez\velazan01,vs RHP,2019,11,16,,16,1,1,1,0,0,0,0,0,0,9,0.063,0.063,0.125,0.188,2,0,0,0,0,0,0,0.143,22,-52
670,,Luke Weaver\weavelu01,vs RHP,2019,8,16,,15,2,2,0,0,1,3,0,0,0,10,0.133,0.133,0.333,0.467,5,0,0,1,0,0,0,0.25,160,18
671,,Peter Lambert\lambepe01,vs RHP,2019,9,15,,12,1,2,0,0,0,1,0,0,2,8,0.167,0.286,0.167,0.452,2,0,0,1,0,0,0,0.5,26,28
672,,Ross Stripling\stripro01,vs RHP,2019,8,15,,13,1,3,0,0,0,1,0,0,2,6,0.231,0.333,0.231,0.564,3,0,0,0,0,0,0,0.429,201,57
673,,Kean Wong\wongke01,vs RHP,2019,6,15,,15,1,2,0,0,0,0,0,1,0,6,0.133,0.133,0.133,0.267,2,0,0,0,0,0,1,0.222,59,-28
674,,Cristhian Adames\adamecr01,vs RHP,2019,8,14,,13,1,5,0,0,0,2,0,0,1,5,0.385,0.429,0.385,0.813,5,0,0,0,0,0,0,0.625,120,123
675,,Tzu-Wei Lin\lintz02,vs RHP,2019,7,14,,13,2,2,1,0,0,1,1,1,1,3,0.154,0.214,0.231,0.445,3,0,0,0,0,0,1,0.2,55,20
676,,Ian Miller\milleia01,vs RHP,2019,6,14,,14,2,3,1,0,0,1,0,0,0,2,0.214,0.214,0.286,0.5,4,0,0,0,0,0,0,0.25,143,33
677,,Jarrett Parker\parkeja03,vs RHP,2019,5,14,,12,,0,0,0,0,0,0,0,2,8,0,0.143,0,0.143,0,0,0,0,0,0,0,0,,-56
678,,Rene Rivera\riverre01,vs RHP,2019,7,14,,13,2,4,0,0,1,3,0,0,1,3,0.308,0.357,0.538,0.896,7,0,0,0,0,0,0,0.333,133,136
679,,Julio Urias\uriasju01,vs RHP,2019,10,14,,9,,3,0,0,0,2,0,0,1,3,0.333,0.4,0.333,0.733,3,0,0,4,0,0,0,0.5,163,102
680,,Juan Centeno\centeju01,vs RHP,2019,6,13,,11,,1,0,0,0,2,0,0,2,2,0.091,0.231,0.091,0.322,1,0,0,0,0,0,0,0.111,52,-7
681,,David Freitas\freitda01,vs RHP,2019,12,13,,11,,1,0,0,0,0,0,0,2,3,0.091,0.231,0.091,0.322,1,1,0,0,0,0,0,0.125,128,-7
682,,Rich Hill\hillri01,vs RHP,2019,7,13,,12,,3,1,0,0,1,0,0,0,6,0.25,0.25,0.333,0.583,4,0,0,1,0,0,0,0.5,169,55
683,,Ryan LaMarre\lamarry01,vs RHP,2019,8,13,,10,1,1,0,0,0,0,1,0,3,3,0.1,0.308,0.1,0.408,1,0,0,0,0,0,0,0.143,21,19
684,,Drew Pomeranz\pomerdr01,vs RHP,2019,10,13,,12,,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,,-100
685,,Taylor Clarke\clarkta01,vs RHP,2019,8,12,,12,1,2,0,0,0,1,0,0,0,5,0.167,0.167,0.167,0.333,2,0,0,0,0,0,0,0.286,11,-9
686,,Rocky Gale\galero01,vs RHP,2019,5,12,,12,1,1,0,0,0,0,0,0,0,5,0.083,0.083,0.083,0.167,1,1,0,0,0,0,0,0.143,25,-55
687,,Alec Mills\millsal02,vs RHP,2019,7,12,,12,,1,0,0,0,0,0,0,0,6,0.083,0.083,0.083,0.167,1,0,0,0,0,0,0,0.167,100,-55
688,,Jake Noll\nollja01,vs RHP,2019,7,12,,11,1,2,1,0,0,2,0,0,1,4,0.182,0.25,0.273,0.523,3,0,0,0,0,0,0,0.286,117,41
689,,Freddy Peralta\peralfr01,vs RHP,2019,8,12,,12,1,2,0,0,0,1,0,0,0,5,0.167,0.167,0.167,0.333,2,0,0,0,0,0,0,0.286,151,-9
690,,Joe Ross\rossjo01,vs RHP,2019,7,12,,11,1,1,0,0,0,0,0,0,1,6,0.091,0.167,0.091,0.258,1,0,0,0,0,0,0,0.2,98,-27
691,,Ronald Torreyes\torrero01,vs RHP,2019,7,12,,11,2,3,0,0,0,1,1,0,0,3,0.273,0.333,0.273,0.606,3,0,1,0,0,0,1,0.375,187,67
692,,Rajai Davis\davisra01,vs RHP,2019,9,11,,10,2,1,1,0,0,1,0,1,1,3,0.1,0.182,0.2,0.382,2,0,0,0,0,0,0,0.143,29,3
693,,Jeremy Hellickson\hellije01,vs RHP,2019,7,11,,8,3,1,0,0,0,0,0,0,2,3,0.125,0.3,0.125,0.425,1,0,0,1,0,0,0,0.2,123,22
694,,Jeff Hoffman\hoffmje02,vs RHP,2019,7,11,,9,2,4,0,0,0,0,0,0,0,3,0.444,0.444,0.444,0.889,4,0,0,2,0,0,0,0.667,273,141
695,,Tyrone Taylor\tayloty01,vs RHP,2019,7,11,,9,1,4,2,0,0,1,0,0,1,0,0.444,0.545,0.667,1.212,6,0,1,0,0,0,0,0.444,120,224
696,,Mark Trumbo\trumbma01,vs RHP,2019,7,11,,10,,2,0,0,0,0,0,0,1,2,0.2,0.273,0.2,0.473,2,0,0,0,0,0,0,0.25,93,31
697,,Alex Wood\woodal02,vs RHP,2019,6,11,,8,,2,0,0,0,0,0,0,0,5,0.25,0.25,0.25,0.5,2,0,0,3,0,0,0,0.667,125,36
698,,Seby Zavala\zavalse01,vs RHP,2019,5,11,,11,1,1,0,0,0,0,0,0,0,9,0.091,0.091,0.091,0.182,1,0,0,0,0,0,0,0.5,119,-51
699,,Ryan Court\courtry01,vs RHP,2019,7,10,,9,1,1,0,0,1,1,0,0,1,4,0.111,0.2,0.444,0.644,4,0,0,0,0,0,0,0,102,65
700,,Tyler Heineman\heinety01,vs RHP,2019,5,10,,9,1,3,1,0,1,2,0,0,0,4,0.333,0.333,0.778,1.111,7,0,0,1,0,0,0,0.5,144,183
701,,Tim Melville\melviti01,vs RHP,2019,6,10,,8,,2,0,0,0,2,0,0,0,3,0.25,0.25,0.25,0.5,2,0,0,2,0,0,0,0.4,100,36
702,,Mike Minor\minormi01,vs RHP,2019,4,10,,9,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,,-100
703,,Jose Pirela\pireljo01,vs RHP,2019,6,10,,10,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
704,,Luis Torrens\torrelu01,vs RHP,2019,3,10,,8,2,2,1,0,0,0,0,0,2,3,0.25,0.4,0.375,0.775,3,0,0,0,0,0,0,0.4,159,111
705,,Austin Voth\vothau01,vs RHP,2019,6,10,,9,,1,0,0,0,1,0,0,0,3,0.111,0.111,0.111,0.222,1,0,0,1,0,0,0,0.167,100,-40
706,,Skye Bolt\boltsk01,vs RHP,2019,4,9,,8,,1,1,0,0,0,0,0,1,2,0.125,0.222,0.25,0.472,2,0,0,0,0,0,0,0.167,147,27
707,,Jorge Bonifacio\bonifjo01,vs RHP,2019,5,9,,9,1,2,1,0,0,1,0,0,0,3,0.222,0.222,0.333,0.556,3,0,0,0,0,0,0,0.333,25,46
708,,Tony Gonsolin\gonsoto01,vs RHP,2019,6,9,,8,1,3,0,0,0,1,0,0,0,3,0.375,0.375,0.375,0.75,3,0,0,1,0,0,0,0.6,144,103
709,,Derek Holland\hollade01,vs RHP,2019,7,9,,8,,1,0,0,0,0,0,0,1,5,0.125,0.222,0.125,0.347,1,0,0,0,0,0,0,0.333,243,-2
710,,Alex Jackson\jacksal02,vs RHP,2019,4,9,,8,,0,0,0,0,0,0,0,0,3,0,0.111,0,0.111,0,1,1,0,0,0,0,0,,-65
711,,Brad Keller\kellebr01,vs RHP,2019,3,9,,7,,1,0,0,0,1,0,0,1,4,0.143,0.25,0.143,0.393,1,0,0,1,0,0,0,0.333,127,11
712,,Brendan McKay\mckaybr01,vs RHP,2019,5,9,,9,2,2,0,0,1,1,0,0,0,1,0.222,0.222,0.556,0.778,5,1,0,0,0,0,0,0.143,93,98
713,,Daniel Ponce de Leon\ponceda01,vs RHP,2019,6,9,,8,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,-100
714,,Edmundo Sosa\sosaed01,vs RHP,2019,7,9,,7,2,2,0,0,0,0,1,0,1,2,0.286,0.444,0.286,0.73,2,0,1,0,0,0,0,0.4,125,104
715,,Jameson Taillon\taillja01,vs RHP,2019,4,9,,8,,2,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,2,0,0,1,0,0,0,0.4,100,36
716,,Touki Toussaint\toussto01,vs RHP,2019,6,9,,8,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,,-100
717,,Bryse Wilson\wilsobr02,vs RHP,2019,5,9,,9,,2,0,0,0,0,0,0,0,6,0.222,0.222,0.222,0.444,2,0,0,0,0,0,0,0.667,100,20
718,,Mitch Keller\kellemi03,vs RHP,2019,6,8,,7,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,,-100
719,,Raudy Read\readra01,vs RHP,2019,4,8,,8,,1,0,0,0,0,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,0,0,0,0,0.25,175,-32
720,,Troy Tulowitzki\tulowtr01,vs RHP,2019,3,8,,6,,0,0,0,0,0,0,0,2,3,0,0.25,0,0.25,0,1,0,0,0,0,0,0,-19,-22
721,,Spencer Turnbull\turnbsp01,vs RHP,2019,3,8,,8,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,-100
722,,Bradley Zimmer\zimmebr01,vs RHP,2019,5,8,,7,1,0,0,0,0,0,0,0,1,3,0,0.125,0,0.125,0,0,0,0,0,0,0,0,,-61
723,,Gerrit Cole\colege01,vs RHP,2019,3,7,,7,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,,-100
724,,Robert Dugger\duggero01,vs RHP,2019,4,7,,7,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
725,,Jon Duplantier\duplajo01,vs RHP,2019,6,7,,7,,1,0,0,0,0,0,0,0,5,0.143,0.143,0.143,0.286,1,0,0,0,0,0,0,0.5,129,-22
726,,Walker Lockett\lockewa01,vs RHP,2019,4,7,,6,,1,0,0,0,0,0,0,1,4,0.167,0.286,0.167,0.452,1,0,0,0,0,0,0,0.5,100,28
727,,Jed Lowrie\lowrije01,vs RHP,2019,7,7,,6,,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,0,0,0,0,0,0,0,0,,-56
728,,Drew Robinson\robindr01,vs RHP,2019,5,7,,7,1,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,1,0,0,0,0,0,0,0.25,100,-22
729,,Eduardo Rodriguez\rodried05,vs RHP,2019,3,7,,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,,-100
730,,Tyler Anderson\anderty01,vs RHP,2019,4,6,,5,1,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1,0,0,1,0,0,0,0.5,180,9
731,,Steven Baron\baronst01,vs RHP,2019,5,6,,6,,1,1,0,0,1,0,0,0,4,0.167,0.167,0.333,0.5,2,0,0,0,0,0,0,0.5,95,29
732,,Chad Bettis\bettich01,vs RHP,2019,6,6,,2,,0,0,0,0,0,0,0,2,1,0,0.5,0,0.5,0,0,0,2,0,0,0,0,,56
733,,Wilkin Castillo\castiwi01,vs RHP,2019,2,6,,6,,1,1,0,0,2,0,0,0,3,0.167,0.167,0.333,0.5,2,0,0,0,0,0,0,0.333,133,29
734,,Nick Ciuffo\ciuffni01,vs RHP,2019,3,6,,6,,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.333,100,-9
735,,Marco Gonzales\gonzama02,vs RHP,2019,2,6,,5,1,1,1,0,0,0,0,0,0,4,0.2,0.2,0.4,0.6,2,0,0,1,0,0,1,1,100,55
736,,Deivy Grullon\grullde01,vs RHP,2019,4,6,,6,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
737,,Eric Haase\haaseer01,vs RHP,2019,4,6,,6,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
738,,Wade Miley\mileywa01,vs RHP,2019,3,6,,4,1,0,0,0,0,0,0,0,1,1,0,0.2,0,0.2,0,0,0,1,0,0,0,0,,-38
739,,Daniel Norris\norrida01,vs RHP,2019,3,6,,6,1,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.333,100,-9
740,,Jacob Nottingham\nottija01,vs RHP,2019,4,6,,5,1,2,0,0,1,4,0,0,0,2,0.4,0.5,1,1.5,5,0,1,0,0,0,0,0.5,137,287
741,,Luis Perdomo\perdolu02,vs RHP,2019,6,6,,6,,1,0,0,0,1,0,0,0,1,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.2,134,-9
742,,Lucas Sims\simslu01,vs RHP,2019,4,6,,6,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
743,,Ichiro Suzuki\suzukic01,vs RHP,2019,2,6,,5,,0,0,0,0,0,0,0,1,1,0,0.167,0,0.167,0,0,0,0,0,0,0,0,,-48
744,,Kyle Wright\wrighky01,vs RHP,2019,4,6,,6,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100
745,,Jim Adduci\adducji02,vs RHP,2019,2,5,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
746,,Logan Allen\allenlo01,vs RHP,2019,3,5,,4,1,1,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65,1,0,1,0,0,0,0,0.25,100,82
747,,Chris Bassitt\bassich01,vs RHP,2019,3,5,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,-100
748,,Javy Guerra\guerrja01,vs RHP,2019,5,5,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,-100
749,,Clay Holmes\holmecl01,vs RHP,2019,5,5,,5,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100
750,,Nick Kingham\kinghni01,vs RHP,2019,4,5,,4,,0,0,0,0,0,0,0,1,2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,,-38
751,,Matt Koch\kochma01,vs RHP,2019,4,5,,5,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100
752,,Dustin May\maydu01,vs RHP,2019,3,5,,5,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
753,,Sean Newcomb\newcose01,vs RHP,2019,3,5,,5,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100
754,,Hector Noesi\noesihe01,vs RHP,2019,3,5,,4,,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,1,0,0,0,1,100,36
755,,Rick Porcello\porceri01,vs RHP,2019,3,5,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
756,,Jesus Tinoco\tinocje01,vs RHP,2019,5,5,,4,1,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,1,0,0,1,0,0,0,1,150,36
757,,Josh Tomlin\tomlijo01,vs RHP,2019,4,5,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
758,,Yency Almonte\almonye01,vs RHP,2019,2,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
759,,Brett Anderson\anderbr04,vs RHP,2019,2,4,,4,,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,2,0,0,0,0,0,0,0.667,100,171
760,,Matt Andriese\andrima01,vs RHP,2019,4,4,,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
